Make,Model,per.Accident.Uninjured,per.A.Minor.Injuries,per.A.Serious.Injuries,per.Accident.Deaths,Aircraft.Accidents,Aircraft.Observations,per.Accident.Severity,Total.Severity,Total.Aircraft.Deaths,Accident.Rate,Mortality.Rate,Survival.Rate
BOEING COMPANY,BOEING 777-236,50.0,0.3333333333333333,0.0,0.0,1,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
AEROSPATIALE,ATR 72-212,50.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
EMBRAER,ERJ-145LR,50.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,ERJ170,50.0,0.25,0.0,0.0,3,4,0.25,0.75,0.0,0.75,0.0,1.0
"BOMBARDIER, INC.",CL600-2B19,50.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOMBARDIER INC,CL-600-2C10,49.5,0.3333333333333333,0.0,0.0,4,6,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0
FOKKER,100,49.5,3.25,24.25,24.25,2,4,197.25,394.5,48.5,0.5,0.23950617283950618,0.7604938271604939
AIRBUS,A319,49.125,0.375,0.0,0.0,5,16,0.375,1.875,0.0,0.3125,0.0,1.0
MCDONNELL DOUGLAS,DC-9-32,48.833333333333336,1.2777777777777777,14.555555555555555,14.555555555555555,9,18,117.72222222222223,1059.5,131.0,0.5,0.18373071528751753,0.8162692847124825
FAIRCHILD,SA-227AC,48.625,1.25,1.125,1.125,5,8,10.25,51.25,5.625,0.625,0.02158273381294964,0.9784172661870504
EMBRAER,E190,48.5,2.5,0.0,0.0,1,2,2.5,2.5,0.0,0.5,0.0,1.0
SHORT BROTHERS,SD3-60,48.45454545454545,0.0,0.0,0.0,5,11,0.0,0.0,0.0,0.45454545454545453,0.0,1.0
EMBRAER,EMB-145XR,48.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
BOEING,B-737-201,48.0,0.5,0.0,0.0,1,2,0.5,0.5,0.0,0.5,0.0,1.0
BOEING,747SP,47.75,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.5,0.0,1.0
AIRBUS,A319 - 132,47.5,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
BOEING,727-23,46.75,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.5,0.0,1.0
BOEING,MD-11,46.5,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.25,0.0,1.0
FAIRCHILD HILLER,F-27F,46.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
DE HAVILLAND,DHC-8-311,46.0,0.3333333333333333,0.0,0.0,1,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
EMBRAER,170,46.0,0.0,0.3333333333333333,0.3333333333333333,2,3,2.6666666666666665,5.333333333333333,0.6666666666666666,0.6666666666666666,0.007142857142857142,0.9928571428571429
BOEING,737-247,46.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
FOKKER,F28 MK100,46.0,6.0,0.0,0.0,1,1,6.0,6.0,0.0,1.0,0.0,1.0
BOMBARDIER,CL-600-2C10,45.5,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
AEROSPATIALE,CONCORDE,45.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS,DC9,44.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
AIRBUS INDUSTRIE,319-131,44.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOEING,727-233,44.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.4,0.0,1.0
EMBRAER,EMB145 - EP,44.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SAAB,2000,43.5,0.5,0.5,0.5,1,2,4.5,4.5,0.5,0.5,0.011111111111111112,0.9888888888888889
AEROSPATIALE,ATR-42-300,43.4,0.3333333333333333,0.06666666666666667,0.06666666666666667,9,15,0.8666666666666667,7.800000000000001,0.6,0.6,0.001519756838905775,0.9984802431610942
MCDONNELL DOUGLAS,DC-9-14,43.333333333333336,8.5,14.666666666666666,14.666666666666666,4,6,125.83333333333333,503.3333333333333,58.666666666666664,0.6666666666666666,0.18069815195071867,0.8193018480492813
BOEING,727-100,43.333333333333336,0.08333333333333333,0.0,0.0,4,12,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
AEROSPATIALE,ATR-72-212,42.625,0.0,0.0,0.0,5,8,0.0,0.0,0.0,0.625,0.0,1.0
EMBRAER,EMB 135KL,41.5,0.5,0.0,0.0,2,2,0.5,1.0,0.0,1.0,0.0,1.0
CANADAIR,CL-600-2B19,41.0625,2.0625,0.1875,0.1875,6,16,3.5625,21.375,1.125,0.375,0.004310344827586207,0.9956896551724138
ATR,42-500,41.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,EMB145,40.666666666666664,0.08333333333333333,0.0,0.0,7,12,0.08333333333333333,0.5833333333333333,0.0,0.5833333333333334,0.0,1.0
DOUGLAS,DC9-14,40.0,4.0,0.0,0.0,1,1,4.0,4.0,0.0,1.0,0.0,1.0
DE HAVILLAND,DHC8 - 102,40.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,ERJ 190 100 IGW,39.5,0.25,0.0,0.0,2,4,0.25,0.5,0.0,0.5,0.0,1.0
AIRBUS,A320,39.10588235294118,0.15294117647058825,3.3294117647058825,3.3294117647058825,16,85,26.788235294117648,428.61176470588236,53.27058823529412,0.18823529411764706,0.0725083269280041,0.9274916730719959
SUKHOI,RRJ95,39.0,0.0,41.0,41.0,1,1,328.0,328.0,41.0,1.0,0.33884297520661155,0.6611570247933884
BOEING,737-4Q8,39.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
EMBRAER,145LR,39.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER S A,ERJ 170-200 LR,38.333333333333336,0.3333333333333333,0.0,0.0,2,3,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0
EMBRAER S A,ERJ170-200LR,38.25,0.75,0.0,0.0,3,4,0.75,2.25,0.0,0.75,0.0,1.0
FOKKER,F-28 MK100,38.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
FOKKER,F.28 MK 0100,38.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOMBARDIER,CL-600,38.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.4,0.0,1.0
BOMBARDIER INC,CL-600-2B19,37.72222222222222,0.16666666666666666,0.0,0.0,8,18,0.16666666666666666,1.3333333333333333,0.0,0.4444444444444444,0.0,1.0
NIHON,YS-11A,37.5,3.0,0.0,0.0,2,2,3.0,6.0,0.0,1.0,0.0,1.0
EMBRAER,EMB-135KL,37.25,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.25,0.0,1.0
FOKKER,F-27,37.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
"BOMBARDIER, INC.",CL-600-2B19,36.166666666666664,0.16666666666666666,0.0,0.0,2,6,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
AEROSPATIALE,ATR-42-500,36.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.02631578947368421,0.9736842105263158
GRUMMAN,F-14A,36.0,0.5,0.0,0.0,1,2,0.5,0.5,0.0,0.5,0.0,1.0
FOKKER,F-28 MK-100,34.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,EMB-135-KL,34.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOMBARDIER INC,DHC-8-202,33.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
BOEING,B-737-200,32.5,0.0,18.0,18.0,2,4,144.0,288.0,36.0,0.5,0.26277372262773724,0.7372262773722628
BOMBARDIER,CL-600-2B19,32.27272727272727,0.7272727272727273,0.0,0.0,7,11,0.7272727272727273,5.090909090909091,0.0,0.6363636363636364,0.0,1.0
DE HAVILLAND,DASH 8-100,32.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.029411764705882353,0.9705882352941176
EMBRAER,ERJ190 - UNDESIGNAT,32.0,0.0,11.0,11.0,3,3,88.0,264.0,33.0,1.0,0.2037037037037037,0.7962962962962963
BOMBARDIER,CL600-2B19,32.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.5,0.0,1.0
SWEARINGEN,SW-4,32.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
FAIRCHILD,F-27E,32.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
FOKKER,F-27F,32.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOEING OF CANADA/DEHAV DIV,DHC-8-311,32.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
EMBRAER,ERJ 190-100 IGW,31.666666666666668,0.6666666666666666,0.0,0.0,2,3,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0
SAAB-SCANIA AB (SAAB),SF-340-A,31.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
CONVAIR,580-11-A,31.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.030303030303030304,0.9696969696969697
EMBRAER,120,30.4,0.0,2.8,2.8,2,5,22.4,44.8,5.6,0.4,0.07777777777777779,0.9222222222222222
SAAB,340B,30.25,0.25,0.0,0.0,2,4,0.25,0.5,0.0,0.5,0.0,1.0
BOEING,737-297,30.0,57.0,1.0,1.0,1,1,65.0,65.0,1.0,1.0,0.011235955056179775,0.9887640449438202
DE HAVILLAND,DHC-8-202,30.0,0.5,0.0,0.0,1,2,0.5,0.5,0.0,0.5,0.0,1.0
BOEING,B737-300,29.875,0.5,15.125,15.125,5,8,121.5,607.5,75.625,0.625,0.24948453608247423,0.7505154639175258
DE HAVILLAND,DH-8-202,29.5,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
DE HAVILLAND,DHC-7-102,29.4,0.4,0.0,0.0,1,5,0.4,0.4,0.0,0.2,0.0,1.0
DOUGLAS,DC-8-63,29.0,0.42857142857142855,37.57142857142857,37.57142857142857,4,7,301.0,1204.0,150.28571428571428,0.5714285714285714,0.3592896174863388,0.6407103825136612
DOUGLAS,DC-9-15F,29.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,ERJ 170-100 SE,29.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
BOMBARDIER INC,CL 600 2B19,28.75,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.5,0.0,1.0
MCDONNELL DOUGLAS,MD82,28.666666666666668,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
SAAB-SCANIA,SAAB 340B,28.333333333333332,0.3333333333333333,0.0,0.0,3,3,0.3333333333333333,1.0,0.0,1.0,0.0,1.0
THE BOEING COMPANY,BOEING 737-8AS,28.142857142857142,0.14285714285714285,0.0,0.0,3,7,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.0,1.0
EMBRAER,ERJ-135ER,28.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOMBARDIER INC,DHC-8-402,28.0,0.0,12.25,12.25,3,4,98.0,294.0,36.75,0.75,0.23333333333333334,0.7666666666666666
DOUGLAS,DC-8-61,27.4,3.4,1.0,1.0,3,5,11.4,34.2,3.0,0.6,0.030487804878048783,0.9695121951219512
BRITISH AEROSPACE,ATP,27.333333333333332,0.6666666666666666,0.0,0.0,1,3,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0
EMBRAER,EMB145 LU,27.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,EMB-135,26.666666666666668,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
MCDONNELL DOUGLAS,MD-11F,26.363636363636363,0.18181818181818182,0.0,0.0,7,11,0.18181818181818182,1.2727272727272727,0.0,0.6363636363636364,0.0,1.0
BOEING,B737-200,26.25,0.75,37.0,37.0,4,4,296.75,1187.0,148.0,1.0,0.36633663366336633,0.6336633663366337
BOEING,727-235,26.0,1.0,51.333333333333336,51.333333333333336,3,3,411.6666666666667,1235.0,154.0,1.0,0.39588688946015427,0.6041131105398457
GULFSTREAM,G1159,26.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
BOMBARDIER,CRJ,26.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
BOEING,777-236,26.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.03571428571428571,0.9642857142857143
SAAB-SCANIA AB (SAAB),SF-340B,26.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,EMB135,25.5,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
DE HAVILLAND,DHC 7-102,25.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
SAAB,340-B,24.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
BOMBARDIER INC,DHC 8 202,24.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
EMBRAER,140,24.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
ATR,ATR 42-300,24.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
AEROSPATIALE,ATR 42-300,24.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
MCDONNELL DOUGLAS,MD11,23.933333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,15,3.0,24.0,2.6666666666666665,0.5333333333333333,0.013368983957219253,0.9866310160427807
BOEING - CANADA (DE HAVILLAND),DHC-8-102,23.5,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.0,1.0
BOEING,DHC-8-102,23.333333333333332,1.0,0.0,0.0,2,3,1.0,2.0,0.0,0.6666666666666666,0.0,1.0
FAIRCHILD,DORNIER 328-300,23.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
